Loadtime (ms),filename
139,/Timing=http://192.168.1.92:8000/without_prefix/www.tumblr.com/www.tumblr.com/?MTM5
222,/Timing=http://192.168.1.92:8000/without_prefix/www.tumblr.com/www.tumblr.com/?MjIy
225,/Timing=http://192.168.1.92:8000/without_prefix/www.tumblr.com/www.tumblr.com/?MjI1
183,/Timing=http://192.168.1.92:8000/without_prefix/www.tumblr.com/www.tumblr.com/?MTgz
248,/Timing=http://192.168.1.92:8000/without_prefix/www.tumblr.com/www.tumblr.com/?MjQ4
213,/Timing=http://192.168.1.92:8000/with_prefix/www.tumblr.com/www.tumblr.com/?MjEz
372,/Timing=http://192.168.1.92:8000/with_prefix/www.tumblr.com/www.tumblr.com/?Mzcy
156,/Timing=http://192.168.1.92:8000/with_prefix/www.tumblr.com/www.tumblr.com/?MTU2
261,/Timing=http://192.168.1.92:8000/with_prefix/www.tumblr.com/www.tumblr.com/?MjYx
180,/Timing=http://192.168.1.92:8000/with_prefix/www.tumblr.com/www.tumblr.com/?MTgw
239,/Timing=http://192.168.1.92:8000/with_prefix/www.tumblr.com/www.tumblr.com/?MjM5
198,/Timing=http://192.168.1.92:8000/with_prefix/www.tumblr.com/www.tumblr.com/?MTk4
250,/Timing=http://192.168.1.92:8000/with_prefix/www.tumblr.com/www.tumblr.com/?MjUw
262,/Timing=http://192.168.1.92:8000/with_prefix/www.tumblr.com/www.tumblr.com/?MjYy
209,/Timing=http://192.168.1.92:8000/with_prefix/www.tumblr.com/www.tumblr.com/?MjA5
143,/Timing=http://192.168.1.92:8000/with_prefix/www.tumblr.com/www.tumblr.com/?MTQz
156,/Timing=http://192.168.1.92:8000/with_prefix/www.tumblr.com/www.tumblr.com/?MTU2
196,/Timing=http://192.168.1.92:8000/with_prefix/www.tumblr.com/www.tumblr.com/?MTk2
177,/Timing=http://192.168.1.92:8000/with_prefix/www.tumblr.com/www.tumblr.com/?MTc3
233,http://192.168.1.208:8000/without_prefix/bitly.com/bitly.com/
260,http://192.168.1.208:8000/without_prefix/bitly.com/bitly.com/
456,http://192.168.1.208:8000/without_prefix/bitly.com/bitly.com/
288,http://192.168.1.208:8000/without_prefix/bitly.com/bitly.com/
900,http://192.168.1.208:8000/without_prefix/bitly.com/bitly.com/
239,http://192.168.1.208:8000/without_prefix/bitly.com/bitly.com/
222,http://192.168.1.208:8000/without_prefix/bitly.com/bitly.com/
249,http://192.168.1.208:8000/without_prefix/bitly.com/bitly.com/
240,http://192.168.1.208:8000/without_prefix/bitly.com/bitly.com/
268,http://192.168.1.208:8000/without_prefix/bitly.com/bitly.com/
251,http://192.168.1.208:8000/without_prefix/bitly.com/bitly.com/
162,http://192.168.1.208:8000/without_prefix/bitly.com/bitly.com/
584,http://192.168.1.208:8000/without_prefix/bitly.com/bitly.com/
265,http://192.168.1.208:8000/without_prefix/bitly.com/bitly.com/
239,http://192.168.1.208:8000/without_prefix/bitly.com/bitly.com/
429,http://192.168.1.208:8000/with_prefix/bitly.com/bitly.com/
143,http://192.168.1.208:8000/with_prefix/bitly.com/bitly.com/
203,http://192.168.1.208:8000/with_prefix/bitly.com/bitly.com/
291,http://192.168.1.208:8000/with_prefix/bitly.com/bitly.com/
443,http://192.168.1.208:8000/with_prefix/bitly.com/bitly.com/
228,http://192.168.1.208:8000/with_prefix/bitly.com/bitly.com/
259,http://192.168.1.208:8000/with_prefix/bitly.com/bitly.com/
307,http://192.168.1.208:8000/with_prefix/bitly.com/bitly.com/
359,http://192.168.1.208:8000/with_prefix/bitly.com/bitly.com/
284,http://192.168.1.208:8000/with_prefix/bitly.com/bitly.com/
420,http://192.168.1.208:8000/with_prefix/bitly.com/bitly.com/
339,http://192.168.1.208:8000/with_prefix/bitly.com/bitly.com/
210,http://192.168.1.208:8000/with_prefix/bitly.com/bitly.com/
252,http://192.168.1.208:8000/with_prefix/bitly.com/bitly.com/
268,http://192.168.1.208:8000/with_prefix/bitly.com/bitly.com/
268,http://192.168.1.92:8000/without_prefix/github.com/github.com/
549,http://192.168.1.92:8000/without_prefix/github.com/github.com/
438,http://192.168.1.92:8000/without_prefix/github.com/github.com/
461,http://192.168.1.92:8000/without_prefix/github.com/github.com/
337,http://192.168.1.92:8000/without_prefix/github.com/github.com/
483,http://192.168.1.92:8000/without_prefix/github.com/github.com/
406,http://192.168.1.92:8000/without_prefix/github.com/github.com/
1389,http://192.168.1.92:8000/without_prefix/github.com/github.com/
281,http://192.168.1.92:8000/without_prefix/github.com/github.com/
398,http://192.168.1.92:8000/without_prefix/github.com/github.com/
723,http://192.168.1.92:8000/without_prefix/github.com/github.com/
245,http://192.168.1.92:8000/without_prefix/github.com/github.com/
520,http://192.168.1.92:8000/without_prefix/github.com/github.com/
466,http://192.168.1.92:8000/without_prefix/github.com/github.com/
420,http://192.168.1.92:8000/with_prefix/github.com/github.com/
487,http://192.168.1.92:8000/with_prefix/github.com/github.com/
416,http://192.168.1.92:8000/with_prefix/github.com/github.com/
757,http://192.168.1.92:8000/with_prefix/github.com/github.com/
474,http://192.168.1.92:8000/with_prefix/github.com/github.com/
552,http://192.168.1.92:8000/with_prefix/github.com/github.com/
1382,http://192.168.1.92:8000/with_prefix/github.com/github.com/
389,http://192.168.1.92:8000/with_prefix/github.com/github.com/
719,http://192.168.1.92:8000/with_prefix/github.com/github.com/
536,http://192.168.1.92:8000/with_prefix/github.com/github.com/
341,http://192.168.1.92:8000/with_prefix/github.com/github.com/
854,http://192.168.1.92:8000/with_prefix/github.com/github.com/
479,http://192.168.1.92:8000/with_prefix/github.com/github.com/
531,http://192.168.1.92:8000/with_prefix/github.com/github.com/
754,http://192.168.1.92:8000/with_prefix/github.com/github.com/
276,http://192.168.1.92:8000/without_prefix/nl.quora.com/nl.quora.com/
626,http://192.168.1.92:8000/without_prefix/nl.quora.com/nl.quora.com/
289,http://192.168.1.92:8000/without_prefix/nl.quora.com/nl.quora.com/
1099,http://192.168.1.92:8000/without_prefix/nl.quora.com/nl.quora.com/
453,http://192.168.1.92:8000/without_prefix/nl.quora.com/nl.quora.com/
638,http://192.168.1.92:8000/without_prefix/nl.quora.com/nl.quora.com/
510,http://192.168.1.92:8000/without_prefix/nl.quora.com/nl.quora.com/
1641,http://192.168.1.92:8000/without_prefix/nl.quora.com/nl.quora.com/
1127,http://192.168.1.92:8000/without_prefix/nl.quora.com/nl.quora.com/
669,http://192.168.1.92:8000/without_prefix/nl.quora.com/nl.quora.com/
495,http://192.168.1.92:8000/without_prefix/nl.quora.com/nl.quora.com/
279,http://192.168.1.92:8000/without_prefix/nl.quora.com/nl.quora.com/
422,http://192.168.1.92:8000/without_prefix/nl.quora.com/nl.quora.com/
450,http://192.168.1.92:8000/without_prefix/nl.quora.com/nl.quora.com/
621,http://192.168.1.92:8000/with_prefix/nl.quora.com/nl.quora.com/
424,http://192.168.1.92:8000/with_prefix/nl.quora.com/nl.quora.com/
697,http://192.168.1.92:8000/with_prefix/nl.quora.com/nl.quora.com/
489,http://192.168.1.92:8000/with_prefix/nl.quora.com/nl.quora.com/
651,http://192.168.1.92:8000/with_prefix/nl.quora.com/nl.quora.com/
3222,http://192.168.1.92:8000/with_prefix/nl.quora.com/nl.quora.com/
1059,http://192.168.1.92:8000/with_prefix/nl.quora.com/nl.quora.com/
807,http://192.168.1.92:8000/with_prefix/nl.quora.com/nl.quora.com/
612,http://192.168.1.92:8000/with_prefix/nl.quora.com/nl.quora.com/
571,http://192.168.1.92:8000/with_prefix/nl.quora.com/nl.quora.com/
554,http://192.168.1.92:8000/with_prefix/nl.quora.com/nl.quora.com/
944,http://192.168.1.92:8000/with_prefix/nl.quora.com/nl.quora.com/
664,http://192.168.1.92:8000/with_prefix/nl.quora.com/nl.quora.com/
455,http://192.168.1.92:8000/with_prefix/nl.quora.com/nl.quora.com/
298,http://192.168.1.92:8000/without_prefix/nl.surveymonkey.com/nl.surveymonkey.com/
174,http://192.168.1.92:8000/without_prefix/nl.surveymonkey.com/nl.surveymonkey.com/
221,http://192.168.1.92:8000/without_prefix/nl.surveymonkey.com/nl.surveymonkey.com/
201,http://192.168.1.92:8000/without_prefix/nl.surveymonkey.com/nl.surveymonkey.com/
224,http://192.168.1.92:8000/without_prefix/nl.surveymonkey.com/nl.surveymonkey.com/
154,http://192.168.1.92:8000/without_prefix/nl.surveymonkey.com/nl.surveymonkey.com/
154,http://192.168.1.92:8000/without_prefix/nl.surveymonkey.com/nl.surveymonkey.com/
253,http://192.168.1.92:8000/without_prefix/nl.surveymonkey.com/nl.surveymonkey.com/
224,http://192.168.1.92:8000/without_prefix/nl.surveymonkey.com/nl.surveymonkey.com/
185,http://192.168.1.92:8000/without_prefix/nl.surveymonkey.com/nl.surveymonkey.com/
225,http://192.168.1.92:8000/without_prefix/nl.surveymonkey.com/nl.surveymonkey.com/
251,http://192.168.1.92:8000/without_prefix/nl.surveymonkey.com/nl.surveymonkey.com/
238,http://192.168.1.92:8000/without_prefix/nl.surveymonkey.com/nl.surveymonkey.com/
183,http://192.168.1.92:8000/without_prefix/nl.surveymonkey.com/nl.surveymonkey.com/
217,http://192.168.1.92:8000/without_prefix/nl.surveymonkey.com/nl.surveymonkey.com/
106,http://192.168.1.92:8000/with_prefix/nl.surveymonkey.com/nl.surveymonkey.com/
197,http://192.168.1.92:8000/with_prefix/nl.surveymonkey.com/nl.surveymonkey.com/
198,http://192.168.1.92:8000/with_prefix/nl.surveymonkey.com/nl.surveymonkey.com/
178,http://192.168.1.92:8000/with_prefix/nl.surveymonkey.com/nl.surveymonkey.com/
248,http://192.168.1.92:8000/with_prefix/nl.surveymonkey.com/nl.surveymonkey.com/
196,http://192.168.1.92:8000/with_prefix/nl.surveymonkey.com/nl.surveymonkey.com/
177,http://192.168.1.92:8000/with_prefix/nl.surveymonkey.com/nl.surveymonkey.com/
277,http://192.168.1.92:8000/with_prefix/nl.surveymonkey.com/nl.surveymonkey.com/
240,http://192.168.1.92:8000/with_prefix/nl.surveymonkey.com/nl.surveymonkey.com/
101,http://192.168.1.92:8000/with_prefix/nl.surveymonkey.com/nl.surveymonkey.com/
248,http://192.168.1.92:8000/with_prefix/nl.surveymonkey.com/nl.surveymonkey.com/
241,http://192.168.1.92:8000/with_prefix/nl.surveymonkey.com/nl.surveymonkey.com/
229,http://192.168.1.92:8000/with_prefix/nl.surveymonkey.com/nl.surveymonkey.com/
238,http://192.168.1.92:8000/with_prefix/nl.surveymonkey.com/nl.surveymonkey.com/
110,http://192.168.1.92:8000/with_prefix/nl.surveymonkey.com/nl.surveymonkey.com/
193,http://192.168.1.92:8000/without_prefix/outlook.live.com/outlook.live.com/owa/
187,http://192.168.1.92:8000/without_prefix/outlook.live.com/outlook.live.com/owa/
100,http://192.168.1.92:8000/without_prefix/outlook.live.com/outlook.live.com/owa/
223,http://192.168.1.92:8000/without_prefix/outlook.live.com/outlook.live.com/owa/
239,http://192.168.1.92:8000/without_prefix/outlook.live.com/outlook.live.com/owa/
162,http://192.168.1.92:8000/without_prefix/outlook.live.com/outlook.live.com/owa/
171,http://192.168.1.92:8000/without_prefix/outlook.live.com/outlook.live.com/owa/
170,http://192.168.1.92:8000/without_prefix/outlook.live.com/outlook.live.com/owa/
155,http://192.168.1.92:8000/without_prefix/outlook.live.com/outlook.live.com/owa/
152,http://192.168.1.92:8000/without_prefix/outlook.live.com/outlook.live.com/owa/
209,http://192.168.1.92:8000/without_prefix/outlook.live.com/outlook.live.com/owa/
174,http://192.168.1.92:8000/without_prefix/outlook.live.com/outlook.live.com/owa/
216,http://192.168.1.92:8000/without_prefix/outlook.live.com/outlook.live.com/owa/
167,http://192.168.1.92:8000/without_prefix/outlook.live.com/outlook.live.com/owa/
135,http://192.168.1.92:8000/without_prefix/outlook.live.com/outlook.live.com/owa/
146,http://192.168.1.92:8000/with_prefix/outlook.live.com/outlook.live.com/owa/
202,http://192.168.1.92:8000/with_prefix/outlook.live.com/outlook.live.com/owa/
199,http://192.168.1.92:8000/with_prefix/outlook.live.com/outlook.live.com/owa/
216,http://192.168.1.92:8000/with_prefix/outlook.live.com/outlook.live.com/owa/
211,http://192.168.1.92:8000/with_prefix/outlook.live.com/outlook.live.com/owa/
159,http://192.168.1.92:8000/with_prefix/outlook.live.com/outlook.live.com/owa/
120,http://192.168.1.92:8000/with_prefix/outlook.live.com/outlook.live.com/owa/
244,http://192.168.1.92:8000/with_prefix/outlook.live.com/outlook.live.com/owa/
210,http://192.168.1.92:8000/with_prefix/outlook.live.com/outlook.live.com/owa/
160,http://192.168.1.92:8000/with_prefix/outlook.live.com/outlook.live.com/owa/
185,http://192.168.1.92:8000/with_prefix/outlook.live.com/outlook.live.com/owa/
198,http://192.168.1.92:8000/with_prefix/outlook.live.com/outlook.live.com/owa/
133,http://192.168.1.92:8000/with_prefix/outlook.live.com/outlook.live.com/owa/
213,http://192.168.1.92:8000/with_prefix/outlook.live.com/outlook.live.com/owa/
151,http://192.168.1.92:8000/with_prefix/outlook.live.com/outlook.live.com/owa/
637,http://192.168.1.92:8000/without_prefix/pubmatic.com/pubmatic.com/
333,http://192.168.1.92:8000/without_prefix/pubmatic.com/pubmatic.com/
275,http://192.168.1.92:8000/without_prefix/pubmatic.com/pubmatic.com/
264,http://192.168.1.92:8000/without_prefix/pubmatic.com/pubmatic.com/
635,http://192.168.1.92:8000/without_prefix/pubmatic.com/pubmatic.com/
273,http://192.168.1.92:8000/without_prefix/pubmatic.com/pubmatic.com/
587,http://192.168.1.92:8000/without_prefix/pubmatic.com/pubmatic.com/
478,http://192.168.1.92:8000/without_prefix/pubmatic.com/pubmatic.com/
205,http://192.168.1.92:8000/without_prefix/pubmatic.com/pubmatic.com/
242,http://192.168.1.92:8000/without_prefix/pubmatic.com/pubmatic.com/
226,http://192.168.1.92:8000/without_prefix/pubmatic.com/pubmatic.com/
274,http://192.168.1.92:8000/without_prefix/pubmatic.com/pubmatic.com/
271,http://192.168.1.92:8000/without_prefix/pubmatic.com/pubmatic.com/
266,http://192.168.1.92:8000/without_prefix/pubmatic.com/pubmatic.com/
291,http://192.168.1.92:8000/without_prefix/pubmatic.com/pubmatic.com/
235,http://192.168.1.92:8000/with_prefix/pubmatic.com/pubmatic.com/
741,http://192.168.1.92:8000/with_prefix/pubmatic.com/pubmatic.com/
223,http://192.168.1.92:8000/with_prefix/pubmatic.com/pubmatic.com/
326,http://192.168.1.92:8000/with_prefix/pubmatic.com/pubmatic.com/
315,http://192.168.1.92:8000/with_prefix/pubmatic.com/pubmatic.com/
1109,http://192.168.1.92:8000/with_prefix/pubmatic.com/pubmatic.com/
318,http://192.168.1.92:8000/with_prefix/pubmatic.com/pubmatic.com/
384,http://192.168.1.92:8000/with_prefix/pubmatic.com/pubmatic.com/
168,http://192.168.1.92:8000/with_prefix/pubmatic.com/pubmatic.com/
278,http://192.168.1.92:8000/with_prefix/pubmatic.com/pubmatic.com/
3339,http://192.168.1.92:8000/with_prefix/pubmatic.com/pubmatic.com/
270,http://192.168.1.92:8000/with_prefix/pubmatic.com/pubmatic.com/
415,http://192.168.1.92:8000/with_prefix/pubmatic.com/pubmatic.com/
694,http://192.168.1.92:8000/without_prefix/stackexchange.com/stackexchange.com/
618,http://192.168.1.92:8000/without_prefix/stackexchange.com/stackexchange.com/
1179,http://192.168.1.92:8000/without_prefix/stackexchange.com/stackexchange.com/
361,http://192.168.1.92:8000/without_prefix/stackexchange.com/stackexchange.com/
494,http://192.168.1.92:8000/without_prefix/stackexchange.com/stackexchange.com/
416,http://192.168.1.92:8000/without_prefix/stackexchange.com/stackexchange.com/
415,http://192.168.1.92:8000/without_prefix/stackexchange.com/stackexchange.com/
414,http://192.168.1.92:8000/without_prefix/stackexchange.com/stackexchange.com/
550,http://192.168.1.92:8000/without_prefix/stackexchange.com/stackexchange.com/
492,http://192.168.1.92:8000/without_prefix/stackexchange.com/stackexchange.com/
584,http://192.168.1.92:8000/without_prefix/stackexchange.com/stackexchange.com/
315,http://192.168.1.92:8000/without_prefix/stackexchange.com/stackexchange.com/
488,http://192.168.1.92:8000/without_prefix/stackexchange.com/stackexchange.com/
737,http://192.168.1.92:8000/without_prefix/stackexchange.com/stackexchange.com/
339,http://192.168.1.92:8000/without_prefix/stackexchange.com/stackexchange.com/
476,http://192.168.1.92:8000/with_prefix/stackexchange.com/stackexchange.com/
399,http://192.168.1.92:8000/with_prefix/stackexchange.com/stackexchange.com/
414,http://192.168.1.92:8000/with_prefix/stackexchange.com/stackexchange.com/
428,http://192.168.1.92:8000/with_prefix/stackexchange.com/stackexchange.com/
279,http://192.168.1.92:8000/with_prefix/stackexchange.com/stackexchange.com/
490,http://192.168.1.92:8000/with_prefix/stackexchange.com/stackexchange.com/
485,http://192.168.1.92:8000/with_prefix/stackexchange.com/stackexchange.com/
428,http://192.168.1.92:8000/with_prefix/stackexchange.com/stackexchange.com/
294,http://192.168.1.92:8000/with_prefix/stackexchange.com/stackexchange.com/
295,http://192.168.1.92:8000/with_prefix/stackexchange.com/stackexchange.com/
518,http://192.168.1.92:8000/with_prefix/stackexchange.com/stackexchange.com/
518,http://192.168.1.92:8000/with_prefix/stackexchange.com/stackexchange.com/
388,http://192.168.1.92:8000/with_prefix/stackexchange.com/stackexchange.com/
529,http://192.168.1.92:8000/with_prefix/stackexchange.com/stackexchange.com/
640,http://192.168.1.92:8000/with_prefix/stackexchange.com/stackexchange.com/
439,"""http://192.168.1.92:8000/without_prefix/stackoverflow.com/stackoverflow.com/"
636,"""http://192.168.1.92:8000/without_prefix/stackoverflow.com/stackoverflow.com/"
415,"""http://192.168.1.92:8000/without_prefix/stackoverflow.com/stackoverflow.com/"
265,"""http://192.168.1.92:8000/without_prefix/stackoverflow.com/stackoverflow.com/"
377,"""http://192.168.1.92:8000/without_prefix/stackoverflow.com/stackoverflow.com/"
562,"""http://192.168.1.92:8000/without_prefix/stackoverflow.com/stackoverflow.com/"
547,"""http://192.168.1.92:8000/without_prefix/stackoverflow.com/stackoverflow.com/"
456,"""http://192.168.1.92:8000/without_prefix/stackoverflow.com/stackoverflow.com/"
381,"""http://192.168.1.92:8000/without_prefix/stackoverflow.com/stackoverflow.com/"
439,"""http://192.168.1.92:8000/without_prefix/stackoverflow.com/stackoverflow.com/"
671,"""http://192.168.1.92:8000/without_prefix/stackoverflow.com/stackoverflow.com/"
368,"""http://192.168.1.92:8000/without_prefix/stackoverflow.com/stackoverflow.com/"
466,"""http://192.168.1.92:8000/without_prefix/stackoverflow.com/stackoverflow.com/"
539,"""http://192.168.1.92:8000/without_prefix/stackoverflow.com/stackoverflow.com/"
382,"""http://192.168.1.92:8000/without_prefix/stackoverflow.com/stackoverflow.com/"
418,http://192.168.1.92:8000/with_prefix/stackoverflow.com/stackoverflow.com/
450,http://192.168.1.92:8000/with_prefix/stackoverflow.com/stackoverflow.com/
504,http://192.168.1.92:8000/with_prefix/stackoverflow.com/stackoverflow.com/
355,http://192.168.1.92:8000/with_prefix/stackoverflow.com/stackoverflow.com/
563,http://192.168.1.92:8000/with_prefix/stackoverflow.com/stackoverflow.com/
518,http://192.168.1.92:8000/with_prefix/stackoverflow.com/stackoverflow.com/
441,http://192.168.1.92:8000/with_prefix/stackoverflow.com/stackoverflow.com/
814,http://192.168.1.92:8000/with_prefix/stackoverflow.com/stackoverflow.com/
610,http://192.168.1.92:8000/with_prefix/stackoverflow.com/stackoverflow.com/
438,http://192.168.1.92:8000/with_prefix/stackoverflow.com/stackoverflow.com/
843,http://192.168.1.92:8000/with_prefix/stackoverflow.com/stackoverflow.com/
477,http://192.168.1.92:8000/with_prefix/stackoverflow.com/stackoverflow.com/
